transaction_id,account_id,date,type,amount,transaction_month,risk_flag,day_of_week,week
2502,76,2025-10-12,withdrawal,269433,2025-10,0,Sunday,41
2503,297,2025-02-28,transfer,446196,2025-02,0,Friday,9
2504,7,2025-01-24,deposit,1621845,2025-01,0,Friday,4
2505,197,2025-10-04,withdrawal,750367,2025-10,1,Saturday,40
2506,42,2025-03-14,transfer,482075,2025-03,0,Friday,11
2507,217,2025-07-14,deposit,1745110,2025-07,0,Monday,29
2508,130,2025-08-21,transfer,163450,2025-08,0,Thursday,34
2509,273,2025-06-21,transfer,469860,2025-06,0,Saturday,25
2510,158,2025-01-22,transfer,220801,2025-01,0,Wednesday,4
2511,56,2025-06-02,transfer,305213,2025-06,0,Monday,23
2512,74,2025-03-25,withdrawal,795100,2025-03,1,Tuesday,13
2513,204,2024-12-11,transfer,166533,2024-12,0,Wednesday,50
2514,87,2025-01-26,withdrawal,11655,2025-01,0,Sunday,4
2515,36,2025-09-02,transfer,224068,2025-09,0,Tuesday,36
2516,214,2025-07-16,transfer,156173,2025-07,0,Wednesday,29
2517,88,2025-03-13,deposit,790700,2025-03,0,Thursday,11
2518,69,2025-03-11,deposit,1025204,2025-03,0,Tuesday,11
2519,258,2025-09-24,deposit,950104,2025-09,0,Wednesday,39
2520,109,2025-01-07,deposit,426403,2025-01,0,Tuesday,2
2521,94,2025-07-05,deposit,548900,2025-07,0,Saturday,27
2522,226,2025-10-23,transfer,483659,2025-10,0,Thursday,43
2523,56,2025-01-17,transfer,92097,2025-01,0,Friday,3
2524,151,2025-02-09,deposit,797154,2025-02,0,Sunday,6
2525,142,2024-12-23,deposit,722544,2024-12,0,Monday,52
2526,300,2025-08-13,deposit,1007222,2025-08,0,Wednesday,33
2527,52,2025-04-23,deposit,133044,2025-04,0,Wednesday,17
2528,4,2024-12-29,transfer,310369,2024-12,0,Sunday,52
2529,50,2024-12-11,deposit,1100414,2024-12,0,Wednesday,50
2530,193,2025-04-23,transfer,277668,2025-04,0,Wednesday,17
2531,249,2025-05-29,withdrawal,803679,2025-05,1,Thursday,22
2532,220,2025-11-22,withdrawal,398796,2025-11,0,Saturday,47
2533,176,2025-04-09,withdrawal,866526,2025-04,1,Wednesday,15
2534,185,2025-06-19,transfer,213913,2025-06,0,Thursday,25
2535,30,2025-05-26,withdrawal,925488,2025-05,1,Monday,22
2536,52,2025-11-30,deposit,963229,2025-11,0,Sunday,48
2537,206,2025-02-17,transfer,443001,2025-02,0,Monday,8
2538,14,2025-09-05,transfer,69432,2025-09,0,Friday,36
2539,144,2025-04-14,transfer,398970,2025-04,0,Monday,16
2540,189,2025-11-24,withdrawal,658388,2025-11,1,Monday,48
2541,244,2025-11-11,transfer,221597,2025-11,0,Tuesday,46
2542,97,2025-05-21,deposit,1343136,2025-05,0,Wednesday,21
2543,9,2024-12-31,transfer,193851,2024-12,0,Tuesday,1
2544,167,2025-04-06,transfer,237944,2025-04,0,Sunday,14
2545,249,2025-10-17,withdrawal,785112,2025-10,1,Friday,42
2546,42,2025-08-08,withdrawal,458702,2025-08,0,Friday,32
2547,52,2025-05-07,transfer,206776,2025-05,0,Wednesday,19
2548,100,2025-08-31,transfer,80057,2025-08,0,Sunday,35
2549,293,2024-12-24,transfer,269574,2024-12,0,Tuesday,52
2550,66,2025-01-21,withdrawal,845527,2025-01,1,Tuesday,4
2551,155,2025-08-04,transfer,292701,2025-08,0,Monday,32
2552,87,2025-08-11,withdrawal,131297,2025-08,0,Monday,33
2553,277,2025-03-26,deposit,515354,2025-03,0,Wednesday,13
2554,88,2025-01-22,transfer,371953,2025-01,0,Wednesday,4
2555,55,2024-12-22,withdrawal,760534,2024-12,1,Sunday,51
2556,83,2025-06-22,withdrawal,956495,2025-06,1,Sunday,25
2557,144,2025-04-18,deposit,1513219,2025-04,0,Friday,16
2558,244,2025-11-13,transfer,69538,2025-11,0,Thursday,46
2559,70,2025-08-16,transfer,337161,2025-08,0,Saturday,33
2560,47,2025-04-01,transfer,179483,2025-04,0,Tuesday,14
2561,295,2025-11-02,transfer,38904,2025-11,0,Sunday,44
2562,176,2025-06-21,withdrawal,964379,2025-06,1,Saturday,25
2563,288,2025-04-06,withdrawal,857718,2025-04,1,Sunday,14
2564,115,2025-05-05,withdrawal,131309,2025-05,0,Monday,19
2565,45,2025-05-31,deposit,191938,2025-05,0,Saturday,22
2566,97,2025-02-05,transfer,498883,2025-02,0,Wednesday,6
2567,294,2025-05-17,withdrawal,143606,2025-05,0,Saturday,20
2568,195,2024-12-08,transfer,391357,2024-12,0,Sunday,49
2569,160,2025-09-08,deposit,1242445,2025-09,0,Monday,37
2570,98,2025-05-20,withdrawal,454280,2025-05,0,Tuesday,21
2571,187,2025-02-10,transfer,494645,2025-02,0,Monday,7
2572,267,2025-10-06,transfer,320420,2025-10,0,Monday,41
2573,114,2024-12-12,deposit,834030,2024-12,0,Thursday,50
2574,276,2025-02-20,withdrawal,341272,2025-02,0,Thursday,8
2575,152,2025-11-21,deposit,1053225,2025-11,0,Friday,47
2576,234,2025-05-02,deposit,1266364,2025-05,0,Friday,18
2577,75,2025-12-02,transfer,353835,2025-12,0,Tuesday,49
2578,18,2025-05-15,transfer,172845,2025-05,0,Thursday,20
2579,258,2025-04-27,transfer,69730,2025-04,0,Sunday,17
2580,294,2025-03-28,withdrawal,671732,2025-03,1,Friday,13
2581,254,2025-06-18,withdrawal,748344,2025-06,1,Wednesday,25
2582,31,2025-03-25,withdrawal,170119,2025-03,0,Tuesday,13
2583,116,2025-01-03,transfer,390732,2025-01,0,Friday,1
2584,92,2025-06-26,withdrawal,772729,2025-06,1,Thursday,26
2585,154,2025-02-27,transfer,483347,2025-02,0,Thursday,9
2586,12,2025-05-29,transfer,210670,2025-05,0,Thursday,22
2587,217,2025-06-04,transfer,253209,2025-06,0,Wednesday,23
2588,201,2025-09-04,withdrawal,85312,2025-09,0,Thursday,36
2589,145,2025-03-17,withdrawal,740203,2025-03,1,Monday,12
2590,281,2025-02-13,withdrawal,112046,2025-02,0,Thursday,7
2591,166,2025-01-04,transfer,458957,2025-01,0,Saturday,1
2592,156,2025-03-01,withdrawal,696433,2025-03,1,Saturday,9
2593,296,2025-11-29,deposit,931697,2025-11,0,Saturday,48
2594,248,2025-02-20,withdrawal,950801,2025-02,1,Thursday,8
2595,108,2025-03-18,deposit,1691861,2025-03,0,Tuesday,12
2596,5,2025-09-28,withdrawal,771221,2025-09,1,Sunday,39
2597,53,2025-02-21,transfer,416827,2025-02,0,Friday,8
2598,193,2025-03-04,withdrawal,722449,2025-03,1,Tuesday,10
2599,29,2025-08-07,deposit,750713,2025-08,0,Thursday,32
2600,92,2025-08-28,deposit,251094,2025-08,0,Thursday,35
2601,174,2025-02-22,transfer,232447,2025-02,0,Saturday,8
2602,207,2025-02-06,deposit,76288,2025-02,0,Thursday,6
2603,124,2025-05-11,withdrawal,522361,2025-05,1,Sunday,19
2604,89,2025-06-18,transfer,395699,2025-06,0,Wednesday,25
2605,46,2025-11-05,withdrawal,916908,2025-11,1,Wednesday,45
2606,196,2025-11-07,withdrawal,673049,2025-11,1,Friday,45
2607,228,2025-02-07,withdrawal,22166,2025-02,0,Friday,6
2608,60,2025-08-15,deposit,260960,2025-08,0,Friday,33
2609,261,2025-10-04,deposit,53290,2025-10,0,Saturday,40
2610,294,2025-04-27,transfer,256395,2025-04,0,Sunday,17
2611,49,2025-06-22,transfer,99946,2025-06,0,Sunday,25
2612,248,2025-07-18,transfer,373436,2025-07,0,Friday,29
2613,153,2025-01-27,transfer,70659,2025-01,0,Monday,5
2614,167,2025-09-09,deposit,1501880,2025-09,0,Tuesday,37
2615,95,2025-12-01,withdrawal,862353,2025-12,1,Monday,49
2616,11,2025-09-08,withdrawal,593071,2025-09,1,Monday,37
2617,272,2025-08-30,withdrawal,77037,2025-08,0,Saturday,35
2618,300,2025-11-06,transfer,379210,2025-11,0,Thursday,45
2619,64,2025-02-06,deposit,1386147,2025-02,0,Thursday,6
2620,93,2025-03-10,transfer,369493,2025-03,0,Monday,11
2621,3,2025-05-17,transfer,239478,2025-05,0,Saturday,20
2622,63,2025-09-28,deposit,275146,2025-09,0,Sunday,39
2623,106,2025-01-21,transfer,89520,2025-01,0,Tuesday,4
2624,288,2024-12-25,withdrawal,902810,2024-12,1,Wednesday,52
2625,44,2025-05-09,deposit,1066469,2025-05,0,Friday,19
2626,187,2025-07-12,transfer,94969,2025-07,0,Saturday,28
2627,1,2024-12-31,deposit,635403,2024-12,0,Tuesday,1
2628,266,2025-09-07,withdrawal,701176,2025-09,1,Sunday,36
2629,228,2025-08-16,deposit,1215206,2025-08,0,Saturday,33
2630,161,2025-06-06,transfer,482512,2025-06,0,Friday,23
2631,276,2025-11-25,transfer,115016,2025-11,0,Tuesday,48
2632,51,2024-12-30,transfer,434792,2024-12,0,Monday,1
2633,122,2025-02-18,deposit,399419,2025-02,0,Tuesday,8
2634,154,2025-10-12,deposit,286454,2025-10,0,Sunday,41
2635,283,2025-06-09,deposit,1246059,2025-06,0,Monday,24
2636,143,2025-10-22,deposit,1534042,2025-10,0,Wednesday,43
2637,217,2025-04-17,deposit,1158116,2025-04,0,Thursday,16
2638,134,2025-03-01,withdrawal,691332,2025-03,1,Saturday,9
2639,205,2025-04-17,withdrawal,97298,2025-04,0,Thursday,16
2640,218,2025-09-08,transfer,80101,2025-09,0,Monday,37
2641,105,2025-04-24,deposit,1325300,2025-04,0,Thursday,17
2642,99,2025-09-22,transfer,200109,2025-09,0,Monday,39
2643,262,2025-07-10,transfer,91005,2025-07,0,Thursday,28
2644,79,2025-07-18,withdrawal,836051,2025-07,1,Friday,29
2645,195,2025-04-13,deposit,1270856,2025-04,0,Sunday,15
2646,40,2025-09-06,withdrawal,140674,2025-09,0,Saturday,36
2647,57,2025-07-04,transfer,292503,2025-07,0,Friday,27
2648,34,2025-01-22,withdrawal,681274,2025-01,1,Wednesday,4
2649,186,2025-04-26,withdrawal,825866,2025-04,1,Saturday,17
2650,75,2024-12-13,deposit,578878,2024-12,0,Friday,50
2651,51,2025-06-19,withdrawal,243020,2025-06,0,Thursday,25
2652,54,2025-09-03,deposit,373535,2025-09,0,Wednesday,36
2653,157,2025-08-15,transfer,435620,2025-08,0,Friday,33
2654,49,2025-12-01,transfer,187924,2025-12,0,Monday,49
2655,293,2025-04-25,withdrawal,588333,2025-04,1,Friday,17
2656,51,2025-05-19,deposit,363083,2025-05,0,Monday,21
2657,200,2025-11-20,deposit,728880,2025-11,0,Thursday,47
2658,273,2025-07-02,transfer,316750,2025-07,0,Wednesday,27
2659,245,2025-04-19,transfer,71884,2025-04,0,Saturday,16
2660,5,2025-12-08,transfer,274256,2025-12,0,Monday,50
2661,80,2025-02-19,transfer,71253,2025-02,0,Wednesday,8
2662,194,2025-04-23,transfer,390573,2025-04,0,Wednesday,17
2663,28,2025-06-15,transfer,340121,2025-06,0,Sunday,24
2664,128,2025-07-10,transfer,324135,2025-07,0,Thursday,28
2665,235,2025-06-07,deposit,925565,2025-06,0,Saturday,23
2666,240,2025-04-28,transfer,155376,2025-04,0,Monday,18
2667,220,2025-04-04,transfer,498709,2025-04,0,Friday,14
2668,157,2025-01-21,transfer,454797,2025-01,0,Tuesday,4
2669,157,2025-05-17,withdrawal,818010,2025-05,1,Saturday,20
2670,47,2025-01-16,transfer,46667,2025-01,0,Thursday,3
2671,123,2025-09-28,deposit,351267,2025-09,0,Sunday,39
2672,30,2025-05-03,deposit,1564042,2025-05,0,Saturday,18
2673,284,2024-12-13,withdrawal,857613,2024-12,1,Friday,50
2674,218,2025-02-15,transfer,271696,2025-02,0,Saturday,7
2675,246,2025-11-23,withdrawal,550028,2025-11,1,Sunday,47
2676,273,2025-07-03,transfer,70374,2025-07,0,Thursday,27
2677,8,2024-12-11,transfer,104711,2024-12,0,Wednesday,50
2678,218,2025-06-02,transfer,285140,2025-06,0,Monday,23
2679,126,2025-09-04,transfer,351645,2025-09,0,Thursday,36
2680,22,2025-03-04,transfer,240222,2025-03,0,Tuesday,10
2681,269,2025-01-15,deposit,371611,2025-01,0,Wednesday,3
2682,188,2025-06-06,deposit,1082274,2025-06,0,Friday,23
2683,27,2025-06-20,withdrawal,529577,2025-06,1,Friday,25
2684,88,2025-05-30,withdrawal,128733,2025-05,0,Friday,22
2685,128,2025-02-06,transfer,451052,2025-02,0,Thursday,6
2686,149,2025-05-07,withdrawal,516592,2025-05,1,Wednesday,19
2687,136,2025-10-27,deposit,9685,2025-10,0,Monday,44
2688,292,2025-05-13,withdrawal,238026,2025-05,0,Tuesday,20
2689,264,2025-08-02,deposit,1966706,2025-08,0,Saturday,31
2690,250,2024-12-11,deposit,751049,2024-12,0,Wednesday,50
2691,236,2025-06-07,withdrawal,322843,2025-06,0,Saturday,23
2692,55,2025-03-13,deposit,738419,2025-03,0,Thursday,11
2693,206,2025-01-28,withdrawal,19294,2025-01,0,Tuesday,5
2694,221,2025-01-20,withdrawal,217140,2025-01,0,Monday,4
2695,271,2025-02-24,transfer,476077,2025-02,0,Monday,9
2696,211,2025-08-14,deposit,1919928,2025-08,0,Thursday,33
2697,4,2025-11-09,deposit,1618648,2025-11,0,Sunday,45
2698,129,2025-06-28,deposit,992126,2025-06,0,Saturday,26
2699,192,2025-07-15,withdrawal,392201,2025-07,0,Tuesday,29
2700,94,2025-04-24,transfer,430482,2025-04,0,Thursday,17
2701,56,2025-07-20,withdrawal,698159,2025-07,1,Sunday,29
2702,83,2025-07-18,deposit,746841,2025-07,0,Friday,29
2703,3,2025-12-06,withdrawal,936496,2025-12,1,Saturday,49
2704,102,2025-05-02,deposit,402550,2025-05,0,Friday,18
2705,21,2025-07-11,deposit,832422,2025-07,0,Friday,28
2706,170,2025-11-14,deposit,341199,2025-11,0,Friday,46
2707,102,2025-04-23,withdrawal,707557,2025-04,1,Wednesday,17
2708,61,2025-09-15,withdrawal,522824,2025-09,1,Monday,38
2709,254,2025-02-11,transfer,379509,2025-02,0,Tuesday,7
2710,167,2025-06-25,withdrawal,536236,2025-06,1,Wednesday,26
2711,68,2024-12-18,deposit,231239,2024-12,0,Wednesday,51
2712,65,2025-08-21,deposit,726673,2025-08,0,Thursday,34
2713,7,2025-01-03,transfer,128996,2025-01,0,Friday,1
2714,176,2024-12-12,withdrawal,636090,2024-12,1,Thursday,50
2715,223,2025-05-01,withdrawal,313527,2025-05,0,Thursday,18
2716,249,2025-07-15,deposit,1600722,2025-07,0,Tuesday,29
2717,127,2025-08-26,transfer,84951,2025-08,0,Tuesday,35
2718,96,2025-02-04,deposit,594590,2025-02,0,Tuesday,6
2719,135,2025-11-14,transfer,134684,2025-11,0,Friday,46
2720,220,2025-12-04,deposit,998825,2025-12,0,Thursday,49
2721,53,2025-08-22,transfer,387969,2025-08,0,Friday,34
2722,93,2025-10-06,deposit,1797796,2025-10,0,Monday,41
2723,77,2025-02-13,deposit,257625,2025-02,0,Thursday,7
2724,206,2025-03-16,deposit,579329,2025-03,0,Sunday,11
2725,75,2025-10-19,withdrawal,28519,2025-10,0,Sunday,42
2726,103,2025-01-03,deposit,1817673,2025-01,0,Friday,1
2727,195,2025-05-13,withdrawal,560472,2025-05,1,Tuesday,20
2728,119,2025-07-14,deposit,710016,2025-07,0,Monday,29
2729,246,2025-07-14,deposit,1074261,2025-07,0,Monday,29
2730,27,2025-04-24,withdrawal,125400,2025-04,0,Thursday,17
2731,187,2025-06-05,withdrawal,998805,2025-06,1,Thursday,23
2732,215,2025-01-01,deposit,675754,2025-01,0,Wednesday,1
2733,94,2025-01-03,deposit,6123,2025-01,0,Friday,1
2734,165,2025-08-06,deposit,603353,2025-08,0,Wednesday,32
2735,144,2025-07-16,transfer,57828,2025-07,0,Wednesday,29
2736,95,2025-06-12,withdrawal,525151,2025-06,1,Thursday,24
2737,172,2025-01-26,withdrawal,126946,2025-01,0,Sunday,4
2738,7,2025-02-12,transfer,294285,2025-02,0,Wednesday,7
2739,170,2025-06-11,withdrawal,787301,2025-06,1,Wednesday,24
2740,271,2025-04-08,transfer,199821,2025-04,0,Tuesday,15
2741,142,2025-06-22,deposit,1230422,2025-06,0,Sunday,25
2742,45,2025-10-26,deposit,278647,2025-10,0,Sunday,43
2743,62,2025-11-08,deposit,1235108,2025-11,0,Saturday,45
2744,98,2025-07-24,deposit,1482779,2025-07,0,Thursday,30
2745,51,2025-09-13,deposit,1980135,2025-09,0,Saturday,37
2746,176,2025-08-07,withdrawal,770585,2025-08,1,Thursday,32
2747,104,2025-02-24,transfer,382890,2025-02,0,Monday,9
2748,23,2025-07-10,deposit,407038,2025-07,0,Thursday,28
2749,282,2025-09-20,transfer,137396,2025-09,0,Saturday,38
2750,178,2025-10-26,withdrawal,480267,2025-10,0,Sunday,43
2751,61,2025-08-12,withdrawal,80997,2025-08,0,Tuesday,33
2752,215,2025-08-22,transfer,493286,2025-08,0,Friday,34
2753,12,2025-04-27,deposit,1261516,2025-04,0,Sunday,17
2754,67,2025-09-23,withdrawal,57652,2025-09,0,Tuesday,39
2755,32,2025-06-29,transfer,104714,2025-06,0,Sunday,26
2756,254,2025-08-27,transfer,284167,2025-08,0,Wednesday,35
2757,39,2025-08-25,deposit,923017,2025-08,0,Monday,35
2758,197,2025-06-25,transfer,413615,2025-06,0,Wednesday,26
2759,206,2025-03-23,transfer,147341,2025-03,0,Sunday,12
2760,95,2025-09-26,deposit,340550,2025-09,0,Friday,39
2761,112,2024-12-12,transfer,370282,2024-12,0,Thursday,50
2762,263,2025-12-05,withdrawal,538291,2025-12,1,Friday,49
2763,269,2025-03-30,withdrawal,328148,2025-03,0,Sunday,13
2764,152,2025-09-16,transfer,145779,2025-09,0,Tuesday,38
2765,61,2024-12-31,deposit,474614,2024-12,0,Tuesday,1
2766,274,2024-12-28,deposit,617039,2024-12,0,Saturday,52
2767,76,2025-02-14,withdrawal,982289,2025-02,1,Friday,7
2768,139,2025-04-14,deposit,1352237,2025-04,0,Monday,16
2769,108,2024-12-08,transfer,65914,2024-12,0,Sunday,49
2770,178,2025-06-14,transfer,322277,2025-06,0,Saturday,24
2771,167,2025-12-04,deposit,1989803,2025-12,0,Thursday,49
2772,282,2025-02-14,withdrawal,767155,2025-02,1,Friday,7
2773,210,2025-05-23,transfer,159610,2025-05,0,Friday,21
2774,30,2024-12-13,transfer,432778,2024-12,0,Friday,50
2775,183,2025-04-30,deposit,1536920,2025-04,0,Wednesday,18
2776,91,2025-09-09,withdrawal,26398,2025-09,0,Tuesday,37
2777,299,2025-11-25,deposit,1520406,2025-11,0,Tuesday,48
2778,196,2025-10-24,transfer,139922,2025-10,0,Friday,43
2779,283,2025-07-22,deposit,1718052,2025-07,0,Tuesday,30
2780,113,2025-03-22,withdrawal,291850,2025-03,0,Saturday,12
2781,298,2025-06-28,transfer,428484,2025-06,0,Saturday,26
2782,80,2025-07-18,withdrawal,252979,2025-07,0,Friday,29
2783,189,2025-08-10,deposit,1896983,2025-08,0,Sunday,32
2784,48,2025-07-31,withdrawal,200330,2025-07,0,Thursday,31
2785,95,2025-09-25,deposit,401067,2025-09,0,Thursday,39
2786,252,2025-11-04,transfer,99585,2025-11,0,Tuesday,45
2787,145,2025-03-01,deposit,655453,2025-03,0,Saturday,9
2788,91,2025-10-15,withdrawal,730756,2025-10,1,Wednesday,42
2789,97,2025-01-13,deposit,305988,2025-01,0,Monday,3
2790,219,2025-11-03,deposit,959254,2025-11,0,Monday,45
2791,207,2025-09-03,deposit,1523981,2025-09,0,Wednesday,36
2792,71,2024-12-14,transfer,398448,2024-12,0,Saturday,50
2793,52,2024-12-18,withdrawal,412643,2024-12,0,Wednesday,51
2794,57,2025-11-02,deposit,1606061,2025-11,0,Sunday,44
2795,23,2025-01-19,deposit,525812,2025-01,0,Sunday,3
2796,138,2025-10-25,deposit,1973383,2025-10,0,Saturday,43
2797,7,2025-01-31,deposit,1665232,2025-01,0,Friday,5
2798,278,2025-05-30,transfer,434001,2025-05,0,Friday,22
2799,44,2025-08-10,deposit,296986,2025-08,0,Sunday,32
2800,289,2025-03-01,withdrawal,865076,2025-03,1,Saturday,9
2801,158,2025-02-25,withdrawal,512171,2025-02,1,Tuesday,9
2802,125,2025-11-27,deposit,1144857,2025-11,0,Thursday,48
2803,137,2025-02-09,transfer,290009,2025-02,0,Sunday,6
2804,11,2025-09-12,deposit,220619,2025-09,0,Friday,37
2805,152,2025-07-08,deposit,1077782,2025-07,0,Tuesday,28
2806,73,2025-04-01,deposit,1917952,2025-04,0,Tuesday,14
2807,13,2025-06-23,deposit,900767,2025-06,0,Monday,26
2808,76,2025-05-03,withdrawal,697199,2025-05,1,Saturday,18
2809,116,2025-11-24,transfer,206716,2025-11,0,Monday,48
2810,58,2025-02-02,withdrawal,187795,2025-02,0,Sunday,5
2811,115,2025-06-08,deposit,596007,2025-06,0,Sunday,23
2812,40,2025-02-06,transfer,179967,2025-02,0,Thursday,6
2813,185,2024-12-30,deposit,1883181,2024-12,0,Monday,1
2814,78,2025-09-05,deposit,903898,2025-09,0,Friday,36
2815,172,2025-11-20,transfer,100087,2025-11,0,Thursday,47
2816,218,2025-11-14,deposit,1878003,2025-11,0,Friday,46
2817,155,2025-05-03,transfer,433638,2025-05,0,Saturday,18
2818,179,2025-08-20,deposit,573523,2025-08,0,Wednesday,34
2819,189,2025-12-07,withdrawal,860100,2025-12,1,Sunday,49
2820,40,2025-02-22,deposit,1812145,2025-02,0,Saturday,8
2821,76,2025-06-25,withdrawal,164958,2025-06,0,Wednesday,26
2822,229,2025-08-09,transfer,422779,2025-08,0,Saturday,32
2823,35,2025-07-14,deposit,1216824,2025-07,0,Monday,29
2824,143,2025-05-22,deposit,194681,2025-05,0,Thursday,21
2825,66,2025-06-23,deposit,1614638,2025-06,0,Monday,26
2826,181,2025-07-13,withdrawal,528213,2025-07,1,Sunday,28
2827,247,2025-10-12,transfer,222026,2025-10,0,Sunday,41
2828,171,2025-11-07,deposit,1687211,2025-11,0,Friday,45
2829,126,2025-09-15,withdrawal,448996,2025-09,0,Monday,38
2830,255,2025-08-17,transfer,284849,2025-08,0,Sunday,33
2831,273,2025-04-04,transfer,435652,2025-04,0,Friday,14
2832,197,2025-07-11,deposit,1223369,2025-07,0,Friday,28
2833,270,2025-11-28,transfer,412158,2025-11,0,Friday,48
2834,113,2025-04-07,transfer,50744,2025-04,0,Monday,15
2835,186,2024-12-16,deposit,431308,2024-12,0,Monday,51
2836,186,2025-02-14,transfer,253473,2025-02,0,Friday,7
2837,57,2025-06-04,deposit,1916264,2025-06,0,Wednesday,23
2838,185,2025-07-31,deposit,623025,2025-07,0,Thursday,31
2839,74,2025-07-11,transfer,493291,2025-07,0,Friday,28
2840,125,2025-04-01,deposit,1741068,2025-04,0,Tuesday,14
2841,29,2025-02-06,transfer,77247,2025-02,0,Thursday,6
2842,74,2024-12-21,withdrawal,778691,2024-12,1,Saturday,51
2843,218,2025-12-02,withdrawal,66710,2025-12,0,Tuesday,49
2844,55,2025-01-14,transfer,309929,2025-01,0,Tuesday,3
2845,245,2025-02-26,transfer,461380,2025-02,0,Wednesday,9
2846,16,2025-02-18,deposit,770972,2025-02,0,Tuesday,8
2847,41,2024-12-14,deposit,166617,2024-12,0,Saturday,50
2848,292,2025-03-11,withdrawal,166989,2025-03,0,Tuesday,11
2849,241,2025-09-04,transfer,78459,2025-09,0,Thursday,36
2850,154,2025-05-29,withdrawal,441512,2025-05,0,Thursday,22
2851,228,2024-12-14,transfer,369509,2024-12,0,Saturday,50
2852,147,2025-01-07,deposit,331919,2025-01,0,Tuesday,2
2853,17,2025-03-06,transfer,398809,2025-03,0,Thursday,10
2854,258,2025-06-28,deposit,27790,2025-06,0,Saturday,26
2855,217,2025-07-28,transfer,464263,2025-07,0,Monday,31
2856,284,2025-04-19,transfer,439906,2025-04,0,Saturday,16
2857,293,2025-12-06,transfer,165449,2025-12,0,Saturday,49
2858,117,2025-02-26,withdrawal,986696,2025-02,1,Wednesday,9
2859,140,2025-06-19,deposit,1098666,2025-06,0,Thursday,25
2860,65,2025-07-01,transfer,116077,2025-07,0,Tuesday,27
2861,29,2025-03-12,deposit,827693,2025-03,0,Wednesday,11
2862,287,2025-01-16,transfer,446300,2025-01,0,Thursday,3
2863,240,2025-11-07,withdrawal,338403,2025-11,0,Friday,45
2864,208,2025-01-04,withdrawal,182830,2025-01,0,Saturday,1
2865,191,2025-03-17,transfer,227414,2025-03,0,Monday,12
2866,139,2025-01-16,deposit,223942,2025-01,0,Thursday,3
2867,186,2025-05-28,transfer,413314,2025-05,0,Wednesday,22
2868,15,2025-03-01,deposit,596830,2025-03,0,Saturday,9
2869,278,2025-03-26,deposit,141984,2025-03,0,Wednesday,13
2870,6,2025-09-16,withdrawal,206863,2025-09,0,Tuesday,38
2871,104,2024-12-24,transfer,492169,2024-12,0,Tuesday,52
2872,124,2025-09-25,withdrawal,99170,2025-09,0,Thursday,39
2873,290,2025-08-12,deposit,1187247,2025-08,0,Tuesday,33
2874,24,2025-01-24,deposit,664722,2025-01,0,Friday,4
2875,159,2025-05-01,deposit,752947,2025-05,0,Thursday,18
2876,204,2025-05-18,transfer,107175,2025-05,0,Sunday,20
2877,201,2025-02-12,transfer,191561,2025-02,0,Wednesday,7
2878,50,2025-08-22,withdrawal,437070,2025-08,0,Friday,34
2879,52,2025-02-22,transfer,428359,2025-02,0,Saturday,8
2880,13,2025-06-21,transfer,422369,2025-06,0,Saturday,25
2881,245,2024-12-27,transfer,460507,2024-12,0,Friday,52
2882,149,2025-11-22,deposit,322797,2025-11,0,Saturday,47
2883,238,2025-10-24,deposit,1861407,2025-10,0,Friday,43
2884,48,2025-03-28,transfer,126409,2025-03,0,Friday,13
2885,73,2025-08-21,transfer,89435,2025-08,0,Thursday,34
2886,265,2025-11-06,transfer,324154,2025-11,0,Thursday,45
2887,268,2025-02-13,withdrawal,479217,2025-02,0,Thursday,7
2888,174,2025-10-23,withdrawal,387819,2025-10,0,Thursday,43
2889,221,2025-12-07,deposit,1872891,2025-12,0,Sunday,49
2890,199,2025-10-16,deposit,442928,2025-10,0,Thursday,42
2891,39,2025-10-25,deposit,1193877,2025-10,0,Saturday,43
2892,255,2024-12-15,deposit,1692633,2024-12,0,Sunday,50
2893,74,2025-01-21,withdrawal,583713,2025-01,1,Tuesday,4
2894,256,2025-05-17,deposit,958801,2025-05,0,Saturday,20
2895,87,2025-01-11,withdrawal,179316,2025-01,0,Saturday,2
2896,144,2025-06-06,transfer,195488,2025-06,0,Friday,23
2897,46,2025-12-06,deposit,380780,2025-12,0,Saturday,49
2898,236,2025-04-18,withdrawal,506250,2025-04,1,Friday,16
2899,227,2025-02-17,transfer,489526,2025-02,0,Monday,8
2900,64,2024-12-28,transfer,260988,2024-12,0,Saturday,52
2901,187,2025-07-05,withdrawal,430415,2025-07,0,Saturday,27
2902,67,2025-08-27,withdrawal,394546,2025-08,0,Wednesday,35
2903,161,2025-11-22,withdrawal,97546,2025-11,0,Saturday,47
2904,212,2025-04-21,transfer,240977,2025-04,0,Monday,17
2905,22,2025-01-06,transfer,342571,2025-01,0,Monday,2
2906,126,2025-09-21,transfer,435563,2025-09,0,Sunday,38
2907,5,2025-01-30,deposit,1793996,2025-01,0,Thursday,5
2908,149,2025-09-25,withdrawal,175890,2025-09,0,Thursday,39
2909,205,2025-06-24,deposit,472772,2025-06,0,Tuesday,26
2910,237,2025-06-04,transfer,54022,2025-06,0,Wednesday,23
2911,239,2025-09-07,withdrawal,683693,2025-09,1,Sunday,36
2912,239,2025-03-10,deposit,184982,2025-03,0,Monday,11
2913,56,2025-07-17,withdrawal,815533,2025-07,1,Thursday,29
2914,103,2025-01-10,withdrawal,354688,2025-01,0,Friday,2
2915,163,2025-08-13,withdrawal,643727,2025-08,1,Wednesday,33
